Month,Active Event,Unemployment Rate,Avg Person Savings,Avg Firm Savings,Avg Price,Avg Inventory,Avg Wage,Price_SMA,Stock_SMA
1,None,0.0,72433.91730614746,188325.6782222279,113.13359875100744,920.5412222371187,992.2815980943412,,
2,None,0.0,72068.59571922917,206591.75756811613,113.13359875100744,891.0824444742364,982.3587821133981,,
3,None,0.0,71693.35131633015,225353.97771305148,113.13359875100744,861.6236667113533,981.3764233312847,,
4,None,0.0,71316.41725632703,244200.68071324797,113.13359875100744,832.1648889484707,984.3824412045515,,
5,None,0.0,70941.76246516897,262933.42027113086,113.75140017871163,802.7061111855883,990.3750262471998,,
6,None,0.0,70581.97400906956,280922.8430761069,113.75140017871163,777.3627009715285,998.37241302182,,
7,None,0.0,70221.9522656978,298923.9302446942,113.32683427215856,728.3531103079032,1006.4688372990653,,
8,None,0.0,70056.28423087543,307207.33198581357,112.78842490364445,771.7115507655154,1014.4685877664454,,
9,None,0.0,69866.30009986577,316706.53853629436,112.33756585754891,789.7538669911042,1024.61327364411,,
10,None,0.0,69741.96986955953,322923.0500515993,112.92907414571064,845.3105692121371,1034.8594063805508,,
11,None,0.0,69618.54930086137,329094.07848650764,112.3906647771965,894.2744218921198,1043.0804928552682,,
12,None,0.0,69340.02334709323,343020.3761749144,110.88730153798176,844.2147750109461,1053.5112977838205,112.8914217379745,829.9249440590019
13,None,0.0,69282.7663023819,345883.2284104801,112.03968952286714,908.2054092174998,1064.046410761659,112.80026263562947,828.8969596407004
14,None,0.0,69155.82324068373,352230.3814953949,112.14502778172701,933.104932119584,1072.538307082563,112.71788172152276,832.3988336111457
15,None,0.0,69108.96117143024,354573.48495806614,111.68978420211172,989.8468836823477,1082.1567436891332,112.59756384244811,843.0841016920621
16,None,0.0,69156.75161149952,352183.96295459813,112.25611836592907,1089.9882183545537,1088.561594733646,112.52444047702492,864.5693791425691
17,None,0.0,68975.14718870397,361264.1840943814,111.31470475701194,1069.0109885900602,1091.7645594404648,112.32138252521662,886.7614522596083
18,None,0.0,68711.5821778644,374442.43463635776,107.72212373640018,984.8522108271767,1092.7085078042287,111.81894282169065,904.052244747579
19,None,0.0,68450.10806114686,387516.14047223853,106.28126747654224,882.4934330642927,1098.208293474913,111.23181225538929,916.8972716439448
20,None,0.0,68294.71257818937,395285.9146201055,105.41433172214106,817.4039505661962,1100.4413913223295,110.61730449026402,920.7049716273349
21,None,0.0,68506.70564372756,384686.26134320186,104.87808915053408,955.6136810224673,1105.9015552445671,109.9956814313461,934.5266227966152
22,None,0.0,68372.47866514324,391397.6102724135,104.03295661857211,897.9874616713454,1109.168546550355,109.25433830408457,938.9163638348824
23,None,0.0,68372.5322802983,391394.9295146606,102.15645001913398,899.6521561120659,1111.3395784694742,108.40148707424602,939.3645083532114
24,None,0.0,68142.45794646765,402898.6462061941,100.32635921686948,764.3613821128707,1113.3984092307626,107.52140854748666,932.7100589450383
25,None,0.0,68334.75298168897,393283.8944451291,101.36613617672694,863.1999969951185,1112.2573857263094,106.63194576864164,928.9596079265066
26,None,0.0,68152.28363498894,402407.3617801309,99.41952378888224,771.5155894141212,1112.2896081252493,105.57148710257127,915.4938293677181
27,None,0.0,68020.79500100398,408981.7934793766,99.04166881675118,688.7111587451323,1113.497595070923,104.51747748712455,890.3991856229501
28,None,0.0,67985.78337893132,410732.3745830095,99.67139253491628,659.5215060919603,1118.0389062671281,103.46875033454016,854.5269596010672
29,None,0.0,68061.48602028454,406947.2425153465,99.75335028321058,692.1964080868672,1118.0521880108845,102.50530412839002,823.1257445591345
30,None,0.0,67936.10674909643,413216.20607475407,100.3793929128971,621.3176923135287,1114.4960334111593,101.89340989309811,792.831201349664
31,None,0.0,67992.8904600206,410377.02052854083,100.98642300056045,650.4715623095067,1114.3497178302403,101.45217285343297,773.4960454534316
32,None,0.0,67932.42374204467,413400.3564273415,102.18233851855466,623.8091409232667,1109.8005534240424,101.18284008646742,757.3631446498542
33,None,0.0,67908.22073604589,414610.5067272804,102.81202307094543,624.4998024873719,1108.6147457466034,101.01066791316838,729.7703214385962
34,None,0.0,67961.70791061094,411936.14799902507,104.43128662894046,682.9379402717038,1106.4443499762376,101.04386208069907,711.8495279886262
35,None,0.0,67791.82659034884,420430.214012132,105.12510634547706,628.3347433838281,1112.1454518577025,101.29125010789431,689.2397435946064
36,None,0.0,67995.65079566944,410239.0037461024,106.22074148905085,764.9790227161764,1107.6242893462118,101.7824486305761,689.2912136448819
37,None,0.0,67763.22110970259,421860.4880444456,106.93895011335307,683.5559151753963,1106.4658182898822,102.24684979196161,674.3208734932383
38,None,0.0,67752.28433224077,422407.3269175375,107.03942847304457,713.0097851713751,1103.0224825326377,102.88184184897513,669.4453898063427
39,None,0.0,67794.53602216949,420294.7424210985,107.76319816795771,766.4805087250232,1099.5684705968938,103.60863596157567,675.9261689713337
40,None,0.0,67721.88608130215,423927.23946446896,107.44738771611011,761.8487647164443,1096.1816200423975,104.25663556000849,684.453440523374
41,None,0.0,67707.13481895755,424664.80258169665,107.50660616197604,791.8808733878476,1097.769120713474,104.9027402165723,692.7604792984557
42,None,0.0,67795.0452449768,420269.2812807333,109.15982037028095,886.3681982714336,1099.8727387989668,105.63444250468761,714.8480214616144
43,None,0.0,67622.14304284663,428914.39138723986,108.374354603037,839.9672167180527,1101.4276487158504,106.25010347156065,730.63932599566
