Month,Active Event,Unemployment Rate,Avg Person Savings,Avg Firm Savings,Avg Price,Avg Inventory,Avg Wage,Price_SMA,Stock_SMA
1,None,0.006,60503.48002861262,65953.2031029104,113.26708417344378,998.8179749036947,900.8567750835803,,
2,None,0.0,60154.352942148784,83409.55742614662,113.26708417344378,1019.9591971408103,844.3471435275009,,
3,None,0.0,59751.331917471165,103560.60866000169,113.26708417344378,1041.1004193779258,824.7362271318491,,
4,None,0.0,59326.3323972593,124810.58467058209,113.26708417344378,1062.241641615041,826.0647855607749,,
5,None,0.0,58906.15629218832,145819.3899241437,112.84201732499534,1066.2828638521567,832.8114205506897,,
6,None,0.0,58609.92168629307,160631.12021891127,112.3599615840742,1120.4025496348786,840.3459704149998,,
7,None,0.0,58299.5209081878,176151.1591241706,110.86497335793578,1149.0789376386313,848.7494301191497,,
8,None,0.0,57929.217703015296,194666.31938279732,107.19513707929043,1132.9201598757465,856.2806468007846,,
9,None,0.0,57600.4663131998,211103.88887356938,104.10876010511579,1121.8613821128615,864.8434532687925,,
10,None,0.0,57262.993176154625,227977.5457258313,101.69776802814292,1078.6026043499785,873.4918878014803,,
11,None,0.0,57165.375345270026,232858.43727005814,99.74192735797574,1146.7202996683902,882.2268066794953,,
12,None,0.0,56871.05113648039,247574.6477095425,97.99812971215951,1082.853894348639,891.0490747462902,108.32308427028873,1085.0701603765629
13,None,0.0,56645.60784365616,258846.81235074988,96.27140448754065,1041.9226547955236,897.9693528425853,106.90677762979682,1088.6622170342152
14,None,0.0,56412.996103371246,270477.39936499705,93.11433368963662,967.8740845868269,904.9787358463549,105.22738175614622,1084.32179098805
15,None,0.0,56355.66580294366,273343.91438637633,91.87852075003231,983.8763849988657,912.0779157854089,103.44500147086194,1079.5531214564617
16,None,0.0,56229.65454463019,279644.4773020494,90.10237468288365,939.8093354310082,917.2777789695077,101.51460901331524,1069.350429274459
17,None,0.0,56193.484036393354,281453.00271388993,88.50836224934781,953.7393412030062,920.6441462363562,99.48680442367795,1059.9718023870296
18,None,0.0,55950.198560673794,293617.2764998707,86.50185631608507,806.4720667649677,926.2767315206399,97.33196231801219,1033.810928814537
19,None,0.0,56033.435065617465,289455.45125268825,86.60184701804226,864.0338165455448,932.1436800384436,95.31003512302107,1010.0571687234465
20,None,0.0,55955.5092739476,293351.7408361817,84.9129912700066,819.2542042963645,935.2206128558682,93.45318963891407,983.9183390918314
21,None,0.0,55738.152197481235,304219.5946595009,84.31396873453969,670.3040356437288,937.2236535964112,91.80362369136607,946.2885602194036
22,None,0.0,55728.41167987333,304706.6205398952,84.31396873453969,653.5470811949654,939.7277607595419,90.35497375023247,910.8672666231527
23,None,0.0,55966.34501499829,292809.95378364145,84.76601391797006,801.7206096161144,940.15517418167,89.10698096356532,882.1172924521296
24,None,0.0,55738.71625689708,304191.391688706,84.4569490168594,664.1207494087561,939.6098850761755,87.97854923895699,847.2228637071394
25,None,0.0,55690.62844270496,306595.78239831334,84.55571641918166,634.2475309353296,941.0696372184293,87.00224189992707,813.2499367187897
26,None,0.0,55737.02878829789,304275.7651186626,85.12181687931111,659.0895949331848,938.3093885441515,86.33619883239994,787.5178959143196
27,None,0.0,55800.29105387236,301112.65183994314,85.68872190500348,694.9084115976176,938.5597196304249,85.82038226198087,763.4372314642156
28,None,0.0,55847.990280992344,298727.690483943,86.19341419980977,729.9824718317852,934.8083526988597,85.49463555505804,745.9516594976136
29,None,0.0,55783.16307921143,301969.05057298817,86.26545213200913,705.8717598221327,934.3492395762535,85.30772637861317,725.2960277158744
30,None,0.0,55733.34761088512,304459.82398930506,85.50224785530966,686.8114960504026,930.155480114336,85.22442567354854,715.3243134896605
31,None,0.0,55762.02797688307,303025.80568940606,86.40588027735647,725.9162913822171,928.8085691744473,85.20809511182473,703.81451972605
32,None,0.0,55807.67984655427,300743.21220584225,86.9687410195094,772.3854164919276,924.9451102824454,85.37940759094995,699.9087874090136
33,None,0.0,55641.38947726344,309057.7306703838,87.18148473224065,686.3878840541556,921.2191647635918,85.61836725742505,701.2491081098824
34,None,0.0,55589.77309937653,311638.54956473224,87.25851806709191,672.9096453787321,915.7214010853244,85.86374636847107,702.8626551251963
35,None,0.0,55600.9164548256,311081.38179227815,88.24038556084312,715.2015407239503,914.7013409379604,86.15327733871048,695.652732717516
36,None,0.0,55453.63812365944,318445.29835058464,87.94540568813565,658.938669597348,912.9364432771357,86.44398206131683,695.2208927332318
37,None,0.0,55416.82100822183,320286.1541224629,88.510495324973,674.0100100415544,910.9132191615903,86.77354697013277,698.5344326587507
38,None,0.0,55450.45904346452,318604.2523603324,88.58270810586437,736.3777889350614,906.9866909019759,87.06195457234556,704.9751154922404
39,None,0.0,55353.08513291745,323472.9478876865,88.67133100660358,719.6399033784636,901.445987368239,87.31050533081223,707.0360731406444
40,None,0.0,55176.9732441738,332278.542324868,88.39279736303067,652.4130944943405,904.2618356320196,87.49378726108063,700.5719583625238
41,None,0.0,55055.23815800946,338365.29663308384,87.61467682432665,616.4706658336615,911.0402992953838,87.60622265210709,693.121867196818
42,None,0.0,55066.47857920526,337803.27557329554,87.68816582746507,657.997110054961,919.3224710309817,87.78838248312003,690.7206683638645
43,None,0.0,55025.824353690245,339835.986849049,88.23383926112737,666.4021302569574,925.9199711225285,87.94071239843429,685.7611549367595
44,None,0.0,54932.70793030504,344491.8080183058,88.91746349090761,634.0983164785241,931.1601989930477,88.10310593771747,674.2372299356425
45,None,0.0,54876.72992904728,347290.70808119635,89.49309842700187,621.5412495946707,935.0051396764563,88.2957404122809,668.8333437306854
46,None,0.0,54878.951163236976,347179.64637171244,90.00365274405928,653.6517093765899,939.5541887196168,88.52450163536152,667.228515730507
47,None,0.0,54915.05043596844,345374.68273513706,90.58883471327465,704.1365666979457,944.1009852930329,88.72020573139748,666.3064345616732
48,None,0.0,54860.205253766624,348116.9418452267,90.3137351641464,692.9654784814726,949.4505041064087,88.91756652106504,669.1420019686836
49,None,0.0,54941.24048781168,344065.180142975,90.40409013380528,759.4167684801317,946.973249306176,89.07536608846773,676.259231838565
50,None,0.0,55060.18305959008,338118.0515540535,90.93833931255831,853.2412495946683,944.497518387222,89.27166868902556,685.9978535601989
51,None,0.0,55108.83024753546,335685.69215678476,91.4892547169112,916.0236667113488,942.151311817351,89.50649566488453,702.3631671712727
52,None,0.0,54967.869198117354,342733.74462769367,90.72423831123243,860.0161789471243,940.9166476009019,89.70078241056801,719.6634242090046
53,None,0.0,54805.17088213179,350868.6604269691,89.95971351935667,787.0696842802788,939.6111934541854,89.89620213515384,733.8800090795561
54,None,0.0,54726.206836908095,354816.86268815596,89.19841880810914,757.0827240595167,939.0957258493739,90.02205655020752,742.1371435799357
55,None,0.0,54623.544362423716,359949.98641237366,89.7413616483885,721.3116358430441,941.5829941403044,90.14768341581261,746.7129357121097
56,None,0.0,54595.707970118274,361341.806027647,88.92592931675469,728.246576739499,944.5156646356406,90.14838890129987,754.5586240671909
57,None,0.0,54519.44670480501,365154.8692933077,88.52665992509199,704.758495172713,940.3796050778767,90.06785235947405,761.4933945320277
58,None,0.0,54543.428910415576,363955.7590127796,88.59317931521755,745.9577658470653,939.0811920286247,89.95031290707057,769.1855659045674
59,None,0.0,54411.3187843036,370561.2653183787,88.2306969944191,688.3342389283595,936.0674308671169,89.75380143049927,767.8687052571017
60,None,0.0,54328.31261017477,374711.57402482384,89.27334280306255,664.83423892836,934.8603025623604,89.66710206707562,765.5244352943424
61,None,0.0,54338.38061323704,374208.1738717098,88.89920897889262,699.2809858229399,935.529417116339,89.54169530416624,760.5131200729097
62,None,0.0,54386.4410083888,371805.15411412215,89.83029798150395,758.9076822719726,939.7535268365916,89.44935852657837,752.651989462685
63,None,0.0,54314.86514359838,375383.94735364226,89.05412848176191,738.0302002797469,940.5964972953122,89.24643134031594,737.8192005933851
64,None,0.0,54237.00914914465,379276.7470763309,89.64181598313765,713.8816300710483,939.564475073467,89.15622947964135,725.6413215203787
65,None,0.0,54367.32353414568,372761.02782627934,89.71687323690934,817.3533351780785,939.3788583135065,89.13599278943741,728.1649590951953
66,None,0.0,54272.345412676426,377509.9338997391,90.30716082702358,787.2404351914831,937.3236421027925,89.22838795768028,730.6781016895258
67,None,0.0,54258.13175035212,378220.61701595463,89.92938861008513,805.1629258417065,940.7999102380948,89.24405687115501,737.6657091894143
68,None,0.0,54350.42452313286,373605.9783769173,90.46185701445198,886.0230771783456,944.52730098219,89.3720508459631,750.8137508926516
69,None,0.0,54169.15909521103,382669.2497730102,89.29586258551919,799.2961558591318,945.8562204019615,89.43615106766538,758.6918892831865
70,None,0.0,54013.372373267004,390458.58587021433,89.40211856086557,722.7560549680379,942.6745938463348,89.50356267146937,756.758413376601
71,None,0.0,54136.354333047595,384309.4878811829,89.9475333625329,820.0108791598457,938.6829887501759,89.6466323688122,767.7314667292247
72,None,0.0,54022.92177432145,389981.1158174906,90.13603649822048,776.7476707279715,939.6340910167928,89.71852351007537,777.057586045859
73,None,0.0,53972.84473795274,392484.9676359265,89.40149069920844,763.5929316137026,943.5699027909932,89.76038032010167,782.4169148617558
74,None,0.0,53864.42844375194,397905.7823459647,90.02861494993701,705.7022700495969,947.649600018542,89.77690673413777,777.9831305098911
75,None,0.0,53935.7954038438,394337.43434137385,90.14306106045002,764.1775367073275,943.5323575969003,89.8676511156951,780.1620752121895
76,None,0.0,54120.702904528356,385092.0593071444,89.78861340089244,895.0692922599039,940.7816617132636,89.87988423384134,795.2610470612609
77,None,0.0,53941.62391678717,394046.00869420596,88.22890845356758,786.4872671635975,938.5397145162588,89.75588716856286,792.6888747267208
78,None,0.0,54059.92233118541,388131.0879742919,87.48775828217207,858.9557753827518,936.3843262180233,89.5209369564919,798.6651530759932
79,None,0.0,54147.09083471701,383772.66279770934,86.63904151408535,918.1748442749173,935.3231567528621,89.24674136515858,808.0828129454275
80,None,0.0,53997.52774483789,391250.817291669,85.8920396320442,826.9673565106932,935.3412194726822,88.86592324995793,803.1615028897899
81,None,0.0,54016.39781076127,390307.3139954989,84.65019994273732,841.6411645171281,933.4400331708205,88.47878469639278,806.6902536112894
82,None,0.0,53927.06744622373,394773.832222374,84.74175788158209,783.626161631129,928.5619713412303,88.09042130645248,811.7627624998804
83,None,0.0,53918.55295433519,395199.5568168027,84.04305066011766,772.7388367475426,932.1497569438965,87.59838108125122,807.8234256321884
84,None,0.0,53917.116602147325,395271.3744261923,82.84381608950036,758.887659183974,934.7653732638303,86.99069604719121,806.3350913368554
85,None,0.0,53807.83173900727,400735.6175831952,82.91759957149634,677.0647765133759,930.9594211595252,86.45037178654854,799.1244117451615
86,None,0.0,53627.70632536337,409741.88826539106,83.06301876213938,555.7030267327982,928.9186461416919,85.86990543756541,786.6244748020949
87,None,0.0,53844.66698411914,398893.85532760515,83.94548351361934,692.0722642775999,925.1505512102385,85.35344064199619,780.6157020996176
88,None,0.0,53778.471802443644,402203.6144113771,85.72936947463029,673.2613273977662,927.4699475397668,85.01517031480766,762.1317050277727
89,None,0.0,53623.80267512164,409937.07077748014,85.97121482578726,581.7760780560322,930.2686061697277,84.8270291791593,745.072439268809
90,None,0.0,53710.58683496346,405597.8627853857,86.85809478572956,653.4287142708972,932.4534333597237,84.77455722112242,727.9451841761546
91,None,0.0,53904.285984347065,395912.9053162044,88.21697037634887,800.2384447271677,938.6551085777426,84.90605129297772,718.1171508805087
92,None,0.0,53865.89897960373,397832.2555533731,88.32386615779959,799.9612149626756,937.7433339877418,85.10870350345733,715.8666390848406
93,None,0.0,53786.56471115817,401798.96897565346,87.98696444639674,764.6826116244279,934.7264504473721,85.38676721209562,709.4534263437822
94,None,0.0,53837.10714954392,399271.84705636586,88.06105293709462,815.2201325182026,931.7194893056685,85.66337513338833,712.0862572510383
95,None,0.0,53941.492669031795,394052.57108197163,88.96735930984684,906.282499189338,928.7987805319314,86.07373418753242,723.2148957878547
96,None,0.0,53855.47310657989,398353.54920456605,88.18661734363286,883.5517640916914,925.9277963418251,86.51896762537682,733.6035711968311
97,None,0.0,53749.62552981204,403645.9280429602,87.81580749771494,848.3542316539206,921.3759344797975,86.92715161922835,747.8776924585432
98,None,0.0,53638.544877508386,409199.9606581426,87.44039973270701,806.3443887625591,915.7258984975249,87.29193336677567,768.7644726276899
99,None,0.0,53611.95641675599,410529.3836957637,88.4702025218725,824.3904063314889,911.9426454629911,87.66899328413008,779.790984465514
100,None,0.0,53575.44785433125,412354.8118169989,88.22927043177432,831.0244507521032,914.1749491577439,87.87731836389209,792.9379114117088
101,None,0.0,53595.12533831028,411370.937618049,88.66818861724713,874.7192907574654,914.9040116943522,88.10206617984709,817.3498458034948
102,None,0.0,53716.31465829041,405311.47161904175,89.57426190008229,989.4864527604134,915.9292044427308,88.32841343937649,845.3546573442877
103,None,0.0,53505.5246744604,415850.97081054124,88.4091376629169,903.8276749975291,918.2428432752225,88.34442737992383,853.9870932001513
104,None,0.0,53358.938412780044,423180.2838945574,87.56939972553727,843.9479776708097,915.3153511161361,88.28155517723529,857.6526567591624
105,None,0.0,53313.56526961316,425448.9410529045,88.03007911626557,854.4947245653882,912.4553516765566,88.28514806639102,865.1369995042425
106,None,0.0,53206.31554647642,430811.42720973876,87.26092151405855,821.147360780253,910.2943889901848,88.21847044780468,865.6309351927467
107,None,0.0,53130.3324327373,434610.58289669844,86.54896794767643,798.8638496750993,911.1086250999797,88.01693783429049,856.67938106656
108,None,0.0,53172.123049322734,432521.05206742696,86.99215454367194,851.213513872267,910.1402652188565,87.91739926762706,853.984526881608
109,None,0.0,53157.2589474579,433264.2571606665,87.98735868030158,879.0418087652357,910.1148101484383,87.93169519950929,856.5418249742175
110,None,0.0,52955.72438584392,443340.9852413673,86.43319389122006,775.1779560852542,909.9336532666887,87.84776137938537,853.9446222511089
111,None,0.0,52953.3030788025,443462.0505934418,86.54767194805734,784.8489318666362,912.4647882098227,87.68755049823413,850.6494993790378
112,None,0.0,53086.15222595775,436819.5932356773,87.50596204831825,896.0291336488215,912.9785863151544,87.62727479961278,856.0665562870977
113,None,0.0,52944.81856508245,443886.27627944166,86.7427529754682,835.504540099194,914.4393477349107,87.46682182946454,852.7986603989084
114,None,0.0,53054.56538822239,438398.9351224426,87.6509288823377,933.3233567636255,914.1893559678841,87.3065440779858,848.118402399176
115,None,0.0,53036.09671465472,439322.36880082806,87.3647825415596,948.284994109111,910.3542221346509,87.21951448453937,851.8231789918078
116,None,0.0,53028.32966551137,439710.7212579943,86.65165373669369,966.1511745586793,908.3835586930538,87.14303565213574,862.0067787324638
117,None,0.0,52817.99994180604,450227.2074432609,85.46342460621227,849.7923967957961,903.8002085908267,86.92914777629797,861.6149180849976
118,None,0.0,52789.163610259944,451669.0240205691,84.24289192698191,847.5355274245737,908.6356477147438,86.67764531070826,863.8139319720244
119,None,0.0,52723.70970255709,454941.71940571256,82.68116698323092,805.564916306015,912.8773799811057,86.35532856367114,864.3723541912674
120,None,0.0,52632.61492250551,459496.4584082891,82.04122247408925,731.2992403119141,924.0903539491222,85.94275089120589,854.379498061238
121,None,0.0,52729.54720685477,454649.84419082885,81.66285233268884,772.8020725369671,929.0213064397273,85.4157086955715,845.5261867088824
122,None,0.0,52769.14442433101,452669.98331701354,82.12547835286838,782.2884158671726,932.5164008589514,85.05673240070887,846.1187250240423
123,None,0.0,52705.764714273806,455838.96881987725,82.72258650361353,725.8452578808453,929.4579490165286,84.73797528033855,841.2017521918929
124,None,0.0,52719.48680275364,455152.864395885,82.05395813327632,712.1402953988392,928.1985810419974,84.28364162075171,825.8776823377278
125,None,0.0,52745.66332721273,453844.0381729302,82.47419630834308,711.0394262805493,927.1671346209766,83.92792856515796,815.5055895195073
126,None,0.0,52760.44471478434,453104.96879434603,83.37655588760818,720.4470538374151,937.3784921205736,83.57173081559716,797.7658976089897
127,None,0.0,52661.902311590165,458032.08895405894,83.58750213719694,642.140268041287,945.5808101857867,83.25695744856694,772.2538371033379
128,None,0.0,52602.57106625223,460998.6512209546,83.33438536464988,576.7227975930598,943.3840291233461,82.98051841756329,739.8014723562028
129,None,0.0,52901.07333708708,446073.53767921356,84.61791686147704,755.6385298047072,941.9623774706239,82.91005943883535,731.9553167736121
130,None,0.0,52980.84401979736,442085.00354369933,85.59599167628886,802.7877442615131,942.598585544378,83.0228177512776,728.2263348433571
131,None,0.0,52893.14339660707,446470.03470321046,84.10457172226151,728.9266113714928,938.4968352947444,83.1414348128635,721.8398094321469
132,None,0.0,52990.26344677414,441614.0321948598,84.96359809269183,784.8154222639265,934.4991909217351,83.3849661144137,726.2994912614812
133,None,0.0,53031.267258908396,439563.84158814664,85.48218161653753,814.1707782687523,936.3862368103943,83.70324355473443,729.7468834057967
134,None,0.0,52920.32791128202,445110.8089694654,84.73947176785882,743.3688151619906,933.5453941688083,83.92107633931697,726.5035833470315
135,None,0.0,53112.8271078145,435485.8491428414,85.64360115637088,869.5146929382793,927.8459348514383,84.16449422704675,738.4760362684843
136,None,0.0,53027.117820765605,439771.3134952861,85.37082974139093,819.348287618529,929.6196130130678,84.44090019438963,747.4100356201252
137,None,0.0,52961.84040596483,443035.1842353223,85.92761407552804,782.0081867274355,933.5188183300195,84.7286850083217,753.324098990699
138,None,0.0,52881.32724321859,447060.8423726363,85.62544984991341,733.9046251767356,930.5938810725123,84.9160928385138,754.4455632689757
139,None,0.0,52889.935375274734,446630.43576982897,85.71863408859606,747.1088036179926,929.8158657913343,85.09368716779707,763.1929412337012
140,None,0.0,52880.57435405066,447098.4868310319,85.75881817124913,754.230087844654,924.0991926791525,85.29572323501367,777.985215421334
141,None,0.0,52807.531197801676,450750.644643481,85.84031985001485,728.0892576279125,926.7578923322235,85.39759015072515,775.6894427399346
142,None,0.0,52807.516108930504,450751.39908704127,86.40513212350967,743.4592518559139,925.5367254732715,85.4650185213269,770.7454017061345
143,None,0.0,52643.1946756223,458967.47075245215,85.69471646151597,645.0928465361643,929.1218367722228,85.59753058293143,763.7592546365239
144,None,0.0,52770.93154457338,452580.6273048958,86.15765775330672,730.1401556061996,928.0862226389527,85.69703555464935,759.2029824150467
145,None,0.0,52761.86778460304,453033.8153034126,86.27637090530388,736.2304525074803,932.1312976993652,85.76321799537986,752.7079552682738
146,None,0.0,52687.30700983635,456761.8540417476,85.54592176751694,692.7892302703609,929.2335810086058,85.83042216201802,748.4929898606382
147,None,0.0,52701.533566730526,456050.526197038,86.42816044724587,718.4743398194526,927.2144793371453,85.89580210292428,735.9062937674025
148,None,0.0,52590.964904024564,461578.959332337,86.1439638736827,665.0070653814125,935.1874040840974,85.96022994728195,723.0445252476429
149,None,0.0,52521.2695144379,465063.72881167254,86.25025130136524,627.0016531590425,934.2031587047102,85.98711638276836,710.1273141169435
150,None,0.0,52598.96113123426,461179.1479718525,86.76234700784481,686.1127298315182,941.776832596883,86.081857812596,706.1446561715087
151,None,0.0,52652.90892953359,458481.75805688667,87.30833849032362,730.8877442615134,945.9043815742592,86.21433317940661,704.7929012251353
152,None,0.0,52548.664359464325,463693.9865603512,87.05957238149726,668.6007840407515,951.7046274822787,86.32272936359396,697.6571259081435
153,None,0.0,52620.536305777634,460100.38924468413,87.94390495320499,723.5934087116191,953.5095514256418,86.49802812219315,697.2824718317858
154,None,0.0,52652.38339019087,458508.03502402455,89.32837762260715,768.9734707011625,960.0247588549379,86.7416319137846,699.4086567355565
155,None,0.0,52501.825748656076,466035.9171007639,87.90906955782916,671.6146929382787,969.593488555845,86.92616133847736,701.6188106023993
156,None,0.0,52641.632478739644,459045.5805965833,87.90906955782916,744.5064484908564,967.5718036057491,87.07211232218758,702.8160016761208
157,None,0.0,52780.377096947646,452108.3496861818,89.29254238413633,828.3968578272272,968.6460974486126,87.32345994542361,710.4965354527662
158,None,0.0,52807.034899256214,450775.4595707542,89.41496875617666,850.8515969414954,964.6030748793876,87.64588052781191,723.6683993420274
159,None,0.0,52660.250897867074,458114.6596402118,88.30075007706354,760.5928191786118,967.4878027964438,87.80192966363005,727.1782726219575
160,None,0.0,52660.516761155064,458101.3664758144,87.91138676561776,756.4508676158492,968.6347895027457,87.94921490462464,734.7985894748272
161,None,0.0,52756.63466387898,453295.4713396202,88.81298210828706,817.7926793859712,973.4349726653011,88.16277580520146,750.6978416604046
162,None,0.0,52619.28237829662,460163.0856187352,87.67931631482277,727.2339016230868,970.6753299560611,88.2391899141163,754.1246059763686
163,None,0.0,52529.31260063193,464661.5745019702,86.91628778715037,662.3045127416458,966.6752431866802,88.20651902218519,748.4093366830463
164,None,0.0,52646.0954950548,458822.4297808281,87.37035467805127,729.079414736552,962.4299179054144,88.23241754689802,753.4492225743629
165,None,0.0,52585.12767812095,461870.8206275193,87.070364537474,688.0546813942815,964.9010786210431,88.15962251225376,750.4876619645848
166,None,0.0,52595.375087730026,461358.4501470672,87.59895576359136,697.6183942816224,968.9414281716279,88.01550402400245,744.5414055962898
167,None,0.0,52569.921344684975,462631.13729931775,88.52501179076178,693.4040082861816,962.1411362502337,88.06683254341351,746.3571818752816
168,None,0.0,52639.39978430655,459157.21531823976,89.46455381623444,755.3882487169819,958.3442942700597,88.19645623161394,747.2639985607922
169,None,0.0,52515.338692292775,465360.2699189259,89.2239537639178,691.0047376118274,960.3247580584488,88.19074051326241,735.8146552095089
170,None,0.0,52576.57725822372,462298.3416223815,89.70281639866218,742.584659808729,962.976801414392,88.21472781680285,726.792410448445
