Month,Active Event,Unemployment Rate,Avg Person Savings,Avg Firm Savings,Avg Price,Avg Inventory,Avg Wage,Price_SMA,Stock_SMA
1,None,0.0,37513.522377430476,239730.60430883933,135.40210736738197,700.0,990.0,,
2,None,0.0,36337.08865955236,298552.29020274477,135.40210736738197,400.0,993.96,,
3,None,0.0,35488.82759935597,340965.34321256337,135.9437157968515,220.0,1003.8996,,
4,Supply Chain Disruption,0.0,35007.608133130314,365026.31652384636,137.56854108526008,178.7,1013.938596,,
5,Supply Chain Disruption,0.0,35128.4605786876,358983.69424598187,139.21503071084743,106.2,1024.0779819599998,,
6,Supply Chain Disruption,0.0,35287.65235190938,351024.105584893,141.15409721003425,49.5,1034.3187617795998,,
7,Supply Chain Disruption,0.0,35480.890215433494,341362.21240868844,143.6897995551247,7.1,1044.6619493973958,,
8,Supply Chain Disruption,0.0,35790.77089837369,325868.1782616787,146.5635955462272,6.7,1055.10856889137,,
9,None,0.0,36101.792298506785,310317.1082550235,149.49486745715174,8.1,1065.6596545802836,,
10,None,0.0,35744.572361864644,328178.10508713016,152.48476480629478,41.8,1076.3162511260864,,
11,None,0.0,35284.63768147431,351174.83910664666,155.53446010242067,48.2,1087.0794136373472,,
12,None,0.0,34874.266974666156,371693.37444705545,158.33408038426424,74.7,1097.9502077737209,144.23226394910338,153.41666666666666
13,None,0.0,34660.24101800503,382394.67228011286,161.18347169334058,166.8,1108.929709851458,146.38071097626658,108.98333333333333
14,None,0.0,34415.16343668417,394648.5513461562,163.11259670888293,249.1,1115.55677983065,148.68991842139167,96.40833333333335
15,None,0.0,33792.25557957819,425793.9442014544,165.05441333636963,222.5,1116.616558771489,151.1158098830182,96.61666666666667
16,None,0.0,33309.22581523899,449945.43241841486,167.03506629640606,239.9,1117.7878933903114,153.57135365061367,101.71666666666665
17,None,0.0,32732.72500637191,478770.47286176856,168.69221260630323,236.7,1122.1831893339577,156.027785475235,112.59166666666665
18,None,0.0,32249.70808905882,502921.31872742285,170.71247862554037,263.4,1132.267041756192,158.49098392652718,130.41666666666666
19,None,0.0,31572.408221498383,536786.3121054455,172.06605685842928,236.5,1147.0259527087442,160.85567203513588,149.53333333333333
20,None,0.0,31211.7512006726,554819.1631467345,173.7832829747809,299.2,1167.8290002334118,163.1239793208487,173.90833333333333
21,None,0.0,30731.810063642653,578816.2199982323,175.15706386786215,328.2,1191.2785587130688,165.2624956884079,200.58333333333334
22,None,0.0,30131.72926123082,608820.2601188252,176.90863450654078,317.1,1222.4940329508652,167.2978181634284,223.52499999999998
23,None,0.0,29876.600086985705,621576.7188310813,177.95957688974795,399.2,1252.0455962935162,169.16657789570567,252.775
24,None,0.0,29344.634470865578,648174.9996370876,179.01752555550985,398.9,1282.339777758451,170.8901983266428,279.7916666666667
25,None,0.0,28880.005496661423,671406.4483472949,180.08948678638117,409.1,1321.066439046756,172.46569958439622,299.98333333333335
26,None,0.0,28615.379388783163,684637.7537412079,181.16144801725247,467.4,1358.18745364956,173.9697705267603,318.175
27,None,0.0,28188.968219197417,705958.3122204954,181.86894242962754,473.6,1393.6265791183964,175.3709812845318,339.1
28,None,0.0,27899.788782959833,720417.2840323754,182.2334092481238,508.5,1435.714101807772,176.63750986384161,361.48333333333335
29,None,0.0,27849.735350693867,722919.9556456738,182.5905867302501,596.7,1479.0726676823667,177.79570770750388,391.48333333333335
30,None,0.0,27575.475246649174,736632.9608479103,182.95490776201896,611.5,1522.2081905618604,178.81591013554376,420.4916666666666
31,None,0.0,27572.63776830301,736774.8347652194,183.30479590777537,691.9,1562.018341745083,179.75247172298927,458.4416666666666
32,None,0.0,27383.705126841625,746221.46683829,183.6618276031743,710.6,1602.7812454580105,180.57568377535537,492.72499999999997
33,None,0.0,27478.283047140663,741492.57082334,183.6618276031743,795.8,1641.4595122922196,181.2844140866314,531.6916666666667
34,None,0.0,27515.186669226132,739647.3897190678,183.65454118253894,854.4,1672.890454805684,181.8465729762979,576.4666666666666
35,None,0.0,27438.024566320342,743505.4948643593,183.6399654255336,872.7,1703.2178515248404,182.31993868761336,615.925
36,None,0.0,27483.867564066353,741213.3449770588,182.9038882388986,912.9,1732.643086591371,182.6438022445624,658.7583333333333
37,None,0.0,27610.25236522742,734894.1049190053,182.53213505808168,965.7,1758.6042767268143,182.84735626720416,705.1416666666668
38,None,0.0,28029.028084367408,713955.3189620059,182.51741351434896,1093.4,1793.4704654216996,182.96035339196217,757.3083333333334
39,None,0.0,28101.93683230001,710309.8815653761,181.773761307673,1111.4,1820.0140781106384,182.9524216317993,810.4583333333334
40,None,0.0,28186.04826802883,706104.3097789352,181.03812719489358,1123.4,1845.467822248717,182.8528147940301,861.6999999999999
41,None,0.0,28236.49528209494,703581.9590756308,180.30249005093987,1118.0,1870.7864632642159,182.66214007075428,905.1416666666668
42,None,0.0,28308.681546590014,699972.6458508777,179.2309576045609,1104.4,1894.7430297594324,182.3518108909661,946.2166666666668
43,None,0.0,28398.786988057145,695467.3737775222,178.50260699784863,1087.8,1913.1473355991834,181.95162848180553,979.2083333333334
44,None,0.0,28537.511472603386,688531.1495502118,177.76711855519056,1079.6,1930.5996229560456,181.4604027278069,1009.9583333333335
45,None,0.0,28655.4727509199,682633.0856343855,176.6681688772785,1059.2,1948.650642321102,180.87759783398224,1031.9083333333333
46,None,0.0,28790.5192304132,675880.7616597211,175.9545280394194,1036.8,1963.9022847269684,180.2359300720556,1047.1083333333333
47,None,0.0,28940.386029738896,668387.4216934376,175.59763909726476,1010.7,1982.5431864396528,179.56573621136656,1058.6083333333333
48,None,0.0,29344.8810735308,648162.6695038427,174.88385544556118,1053.6,1997.4206842120445,178.8974001452551,1070.3333333333333
