Month,Active Event,Unemployment Rate,Avg Person Savings,Avg Firm Savings,Avg Price,Avg Inventory,Avg Wage,Price_SMA,Stock_SMA
1,None,0.0,64004.919340243265,230000.29636012408,119.17921453375739,250.0,990.0,,
2,None,0.0,63635.69469999151,248461.52837271214,119.89428982095993,179.9,999.9,,
3,None,0.0,63013.21758688063,279585.3840282562,121.56279882443252,12.6,1008.8991,,
4,None,0.0,62785.73597651544,290959.46454651566,123.99405480092119,14.1,1018.9880909999999,,
5,None,0.0,62532.993532167624,303596.586763907,126.47393589693961,11.4,1029.17797191,,
6,None,0.0,62275.58625385965,316466.95067930565,129.0034146148784,12.8,1039.4697516290998,,
7,None,0.0,62004.31968405809,330030.27916938474,131.58348290717598,14.8,1049.864449145391,,
8,None,0.0,61695.76030925051,345458.2479097643,134.2151525653195,8.8,1060.363093636845,,
9,None,0.0,61394.62707144377,360514.90980010026,136.8994556166259,11.6,1070.9667245732132,,
10,None,0.0,61078.544868729194,376319.01993582764,139.6374447289584,15.0,1081.6763918189454,,
11,None,0.0,60738.88126407031,393302.20016877126,142.43019362353758,16.1,1092.4931557371349,,
12,None,0.0,60380.737665860106,411209.38007928233,145.27879749600834,16.9,1103.418087294506,130.84601961912622,47.0
13,None,0.0,59997.395146600385,430376.5060422692,148.18437344592851,15.3,1114.4522681674512,133.2631161951405,27.441666666666666
14,None,0.0,59597.167122534964,450387.90724553994,151.1480609148471,14.3,1125.5967908491257,135.86759711963109,13.641666666666666
15,None,0.0,59174.70836208255,471510.84526816115,154.17102213314405,12.3,1136.8527587576168,138.58494906202372,13.616666666666667
16,None,0.0,58754.24735647891,492533.89554834226,157.25444257580693,17.2,1148.2212863451932,141.3566480432642,13.875
17,None,0.0,58286.10088744701,515941.2189999375,160.39953142732307,13.4,1159.703499208645,144.1837810041295,14.041666666666666
18,None,0.0,57836.04968718748,538443.7790129135,163.60752205586954,21.5,1175.9671626917986,147.06745662421207,14.766666666666666
19,None,0.0,57335.24400140723,563484.0633019266,166.87967249698693,18.9,1194.9027669920738,150.00880575669632,15.108333333333334
20,None,0.0,56844.51978817799,588020.2739633895,170.21726594692666,23.2,1219.0285519458437,153.00898187183026,16.308333333333334
21,None,0.0,56338.92236050244,613300.1453471648,173.6216112658652,25.6,1251.0112616564143,156.06916150926685,17.475
22,None,0.0,55816.27877137114,639432.3248037307,177.0940434911825,23.6,1286.35166571655,159.1905447394522,18.191666666666666
23,None,0.0,55329.947405006395,663748.8931219671,180.63592436100615,31.5,1322.734948618883,162.37435563424125,19.474999999999998
24,None,0.0,54839.71136584341,688260.6950801138,184.24864284822627,37.9,1362.6815440671735,165.62184274692606,21.224999999999998
25,None,0.0,54265.27007269009,716982.7597377793,187.9336157051908,20.9,1403.834526698002,168.93427960186457,21.691666666666666
26,None,0.0,53802.18285465968,740137.1206392988,191.6922880192946,32.3,1446.2303294042817,172.31296519390187,23.191666666666663
27,None,0.0,53334.831962016295,763504.6652714675,195.5261337796805,41.3,1489.906485352291,175.7592244977799,25.60833333333333
28,None,0.0,52842.63738029778,788114.3943573943,199.43665645527412,42.7,1534.9016612099304,179.27440898773554,27.73333333333333
29,None,0.0,52370.91758088996,811700.384327783,203.42538958437962,47.8,1581.2556913784704,182.85989716749023,30.599999999999998
30,None,0.0,51990.10641455383,830740.94264459,207.08704659689846,71.7,1629.0096132581002,186.48319087924264,34.78333333333333
31,None,0.0,51730.25055532334,843733.7356061134,211.22878752883645,122.6,1678.205703578495,190.1789504652301,43.425000000000004
32,None,0.0,51670.98746894189,846696.8899251865,214.18350062747163,212.4,1728.8875158265655,193.84280335527555,59.19166666666666
33,None,0.0,51158.19323024058,872336.6018602524,216.30840413172047,191.4,1781.0999188045275,197.40003609409678,73.00833333333333
34,None,0.0,51178.31787773974,871330.3694852947,218.4671706400211,283.7,1834.8891363524247,200.84779668983336,94.68333333333334
35,None,0.0,50676.80764061829,896405.8813413667,220.19418384666156,251.3,1888.559205412434,204.14431831363797,113.0
36,None,0.0,50308.120082463756,914840.259249093,222.39612568512817,237.7,1945.5936934158894,207.3232752167131,129.65
37,None,0.0,49994.02390965848,930545.0678893583,224.5980675235948,232.6,2004.3506229570492,210.37864620158015,147.29166666666666
38,None,0.0,49969.247391307086,931783.8938069282,227.29324433387796,280.7,2062.8589565255015,213.34539256112873,167.99166666666665
39,None,0.0,49794.53749682041,940519.3885312614,229.09002887406672,290.2,2116.46157291713,216.14238381899426,188.73333333333332
40,None,0.0,49592.615894214374,950615.4686615625,231.38092916280738,283.2,2167.041402958559,218.804406544622,208.775
41,None,0.0,49833.44464609285,938574.0310676396,232.7554693360518,366.1,2217.0841731598357,221.24857985726138,235.29999999999998
42,None,0.0,49757.948472364886,942348.8397540392,234.13917311045117,373.9,2259.167875676202,223.50292373339076,260.48333333333335
