Month,Active Event,Unemployment Rate,Avg Person Savings,Avg Firm Savings,Avg Price,Avg Inventory,Avg Wage,Price_SMA,Stock_SMA
1,None,0.0,39425.605352948085,182798.29232143908,138.35069788329253,1270.5412222371142,992.2815980943412,,
2,None,0.0,39587.78276374228,174689.4217817106,138.35069788329253,1541.082444474228,982.3587821133981,,
3,None,0.0,39692.586306337274,169449.24465198268,130.70245281353397,1763.3236667113426,972.5351942922641,,
4,None,0.0,39754.062225285044,166375.44870458677,118.66005614055489,1935.66488894846,962.8098423493414,,
5,None,0.0,39788.733356687,164641.89213451053,109.82846878165772,2065.4061111855794,954.1445537681975,,
6,None,0.0,39806.90630709686,163733.24461399583,101.61698557472062,2159.8473334226987,938.7682437625824,,
7,Recession,0.0,39806.665579375076,163745.28100009204,93.12035844999843,2215.6885556598195,824.2278306183092,,
8,Recession,0.0,40121.086741372725,148024.22290020614,86.19274289429312,2486.2297778969396,806.965367763001,,
9,Recession,0.0,40390.107223374835,134573.19880010228,79.03745794142102,2706.771000134061,781.9286550222304,,
10,Recession,0.0,40616.67088862619,123245.01553753794,71.75526544949909,2877.312222371186,767.2852870382181,,
11,Recession,0.0,40828.95631532209,112630.74420273858,65.14402479320819,3006.8534446083117,759.612434167836,,
12,Recession,0.0,41032.392587404196,102458.93059863409,59.14191717742083,3090.6946668454366,752.0163098261576,99.32509381524108,2259.951277874598
13,Recession,0.0,41223.093327449744,92923.89359635524,53.692819541379905,3120.335889082561,729.2373877520002,92.2702706200817,2414.100833445052
14,Recession,0.0,41388.58441462603,84649.33923754061,48.74577977671353,3096.177111319685,708.2306641728335,84.80319411120011,2543.6920556821738
15,Recession,0.0,41534.822821625436,77337.41888757652,44.254540296745,3017.618333556808,688.8221003278696,77.59920140146771,2648.216611252629
16,Recession,0.0,41667.56280433168,70700.41975226604,40.177105502204114,2883.959555793929,671.3822713268233,71.05895551493846,2727.2411668230848
