% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=296134, Fri May  8 14:10:16 2026
1 10 -0.08062605817880102 -0.034569406480975236 0.034677499170330736 0.08733141639859526 0.9155438198606808 0.95202740325568 0.9803218440843028 0.988892442838183 1.0012463867194055 1.0090883435641345 1.0212873206320532 1.119242043775327
2 20 -0.17205959541062502 -0.0426420282616371 0.03670046861127985 0.11080241565616661 0.9155438198606808 0.95202740325568 0.9803218440843028 0.988892442838183 1.0012463867194055 1.0090883435641345 1.0212873206320532 1.119242043775327
3 30 -0.23079202068186488 -0.08102327673626933 0.043910157558742 0.1448835541330204 0.9155438198606808 0.95202740325568 0.9803218440843028 0.988892442838183 1.0012463867194055 1.0090883435641345 1.0212873206320532 1.119242043775327
4 40 -0.22706665332444617 -0.07769979071506701 0.04642023757236306 0.10484255818988837 0.9155438198606808 0.95202740325568 0.9803218440843028 0.988892442838183 1.0012463867194055 1.0090883435641345 1.0212873206320532 1.119242043775327
5 50 -0.28323091581844245 -0.1027566441968385 0.062364098442751224 0.12560581456420486 0.9155438198606808 0.95202740325568 0.9803218440843028 0.988892442838183 1.0012463867194055 1.0090883435641345 1.0212873206320532 1.119242043775327
6 60 -0.3357166220149437 -0.1097699908441892 0.05158399471899886 0.15117631481390428 0.9155438198606808 0.95202740325568 0.9803218440843028 0.988892442838183 1.0012463867194055 1.0090883435641345 1.0212873206320532 1.119242043775327
7 70 -0.3363212309973104 -0.12058465134726408 0.03135281508973576 0.12942830893652565 0.9155438198606808 0.95202740325568 0.9803218440843028 0.988892442838183 1.0012463867194055 1.0090883435641345 1.0212873206320532 1.119242043775327
8 80 -0.3458860230049551 -0.11854836412153569 0.022258983052063027 0.15986210079238683 0.9155438198606808 0.95202740325568 0.9803218440843028 0.988892442838183 1.0012463867194055 1.0090883435641345 1.0212873206320532 1.119242043775327
9 90 -0.2929778453006697 -0.08062063287803727 0.03974695057685998 0.26329833775959494 0.7072808615598649 0.832404477554458 0.9040699241463139 0.9332409172656573 1.0228407066179528 1.0855347984906019 1.1487901801791087 1.2546982678273544
10 100 -0.27233783117762 -0.10041600276514845 0.06381166736427282 0.27745696009982307 0.7072808615598649 0.832404477554458 0.9040699241463139 0.9332409172656573 1.0228407066179528 1.0855347984906019 1.1487901801791087 1.2546982678273544
11 110 -0.277975232149547 -0.09932084698151232 0.07317228726631474 0.2809591660740592 0.7072808615598649 0.832404477554458 0.9040699241463139 0.9332409172656573 1.0228407066179528 1.0855347984906019 1.1487901801791087 1.2546982678273544
12 120 -0.3239913621290672 -0.08943596404680093 0.06927082460785125 0.3370503388675431 0.7072808615598649 0.832404477554458 0.9040699241463139 0.9332409172656573 1.0228407066179528 1.0855347984906019 1.1487901801791087 1.2546982678273544
13 130 -0.30881760965581595 -0.12762145146100334 0.07042150992302888 0.3162373299117436 0.7072808615598649 0.832404477554458 0.9040699241463139 0.9332409172656573 1.0228407066179528 1.0855347984906019 1.1487901801791087 1.2546982678273544
14 140 -0.422128055705433 -0.14223717551189302 0.11944795435165373 0.42642875778691874 0.7072808615598649 0.832404477554458 0.9040699241463139 0.9332409172656573 1.0228407066179528 1.0855347984906019 1.1487901801791087 1.2546982678273544
