Month,Unemployment Rate,Avg Person Savings,Avg Firm Savings,Avg Price,Avg Inventory,Avg Wage,Price_SMA,Stock_SMA
157,0.0,58394.18827901977,468583.73360888445,292.30717727591565,915.2,2893.708331472893,291.7168812506419,895.4250000000001
158,0.0,58277.610839939705,474412.6055628882,291.7045016928806,896.2,2888.0941318219957,291.79613239443944,898.975
159,0.0,58324.68686900717,472058.80410951504,292.2849022624879,907.4,2892.356128660468,291.8773167281891,898.9916666666667
160,0.0,57993.08927360763,488638.68387949094,292.25079666078466,854.0,2912.3421389764403,291.95765174634965,894.1666666666666
161,0.0,57677.193427219965,504433.47619887395,292.2150722891564,799.6,2905.7003149726042,292.03595589519267,883.8833333333333
162,0.0,57889.1245400585,493836.9205569471,292.21484030730903,836.8,2910.5288188006275,292.1151511503993,879.4166666666666
163,0.0,58155.420745709154,480522.11027441424,293.36245923877703,884.0,2921.7567182534904,292.24345066136067,879.15
164,0.0,58580.716154166366,459257.33985155384,293.33833340688255,957.4,2932.7707561340585,292.3716744158664,885.5500000000001
165,0.0,58266.180301584565,474984.1324806445,292.132264043193,898.0,2934.790483617065,292.4488048794375,888.6916666666667
166,0.0,58135.85267637812,481500.5137409667,291.5523092390954,866.6,2924.667742724292,292.43020490237694,887.9083333333333
167,0.0,58111.81366667889,482702.4642259277,290.9271636996853,856.1,2932.9696394353805,292.264804042769,880.4416666666666
168,0.0,58333.1564922697,471635.3229463867,292.63155316014354,891.0,2939.3122297840905,292.24344777302593,880.1916666666666
169,0.0,58624.559582872695,457065.1684162373,292.6078961189471,935.8,2934.1200443492926,292.2685076766119,881.9083333333334
170,0.0,58325.40125952008,472023.08458386845,292.0274787423408,873.6,2934.124782272863,292.29542243073354,880.025
171,0.0,58206.15211398371,477985.5418606865,292.0154254275098,842.0,2941.8068993746383,292.2729660278187,874.5749999999999
172,0.0,58259.93883124481,475296.2059976316,291.98112421117946,840.7,2947.1900033484003,292.25049332368496,873.4666666666667
173,0.0,58169.495898905414,479818.35261460254,292.5594554205751,812.7,2941.2875695630855,292.27919191796985,874.5583333333334
174,0.0,58511.47530066224,462719.38252676075,291.9329144690736,862.6,2935.13627992236,292.2556980981169,876.7083333333334
175,0.0,58348.01950357731,470892.1723810085,292.4894531980553,824.3,2928.9501207515536,292.18294759472343,871.7333333333335
176,0.0,58249.12862118009,475836.71650086937,293.03558371690895,799.6,2940.9453687005853,292.15771845389224,858.5833333333334
177,0.0,58491.575980830035,463714.3485183722,293.01241817832954,831.4,2943.3123603286817,292.23106463182035,853.0333333333333
178,0.0,58642.9401755069,456146.138784529,293.5905146281047,847.5,2942.2573931142056,292.40091508090444,851.4416666666667
179,0.0,58373.57062379553,469614.6163700966,293.57681177050523,790.9,2935.850662551106,292.6217190868061,846.0083333333333
180,0.0,58196.84750374834,478450.772372457,292.9968528907605,747.6,2935.818317689532,292.65216073102414,834.0583333333334
181,0.0,58217.810256111705,477402.6347542885,292.9966212798614,737.4,2941.6577515304407,292.6845544944337,817.525
182,0.0,58603.97837718506,458094.2287006204,293.5420793777649,792.6,2943.7237374776973,292.8107712140524,810.7750000000001
183,0.0,58845.84004307592,446001.1454060779,294.06391678250856,824.3,2938.6274933895816,292.98147882696895,809.3000000000001
184,0.0,59008.01766644233,437892.26423775696,294.04053343878206,844.9,2926.1156760709678,293.15309626260245,809.65
185,0.0,59079.518542688704,434317.2204254375,294.60729095979684,853.8,2913.4349876173947,293.3237492242043,813.0749999999999
186,0.0,58843.60312104991,446112.9915073773,293.4244223336344,808.0,2912.8378789701287,293.44804154625103,808.5250000000001
187,0.0,58586.73260827491,458956.51714612695,294.002986452174,760.7,2901.191521879441,293.57416931742756,803.2249999999999
188,0.0,58616.17194338416,457484.550390664,293.99141053943816,764.9,2885.9143834576535,293.65382155263836,800.3333333333334
189,0.0,58287.62106118081,473912.0945008305,294.54801290679694,712.4,2883.290532774961,293.78178778001063,790.4166666666666
190,0.0,58537.14432724237,461435.93119775236,294.5473041774079,758.0,2880.3435931192107,293.8615202424526,782.9583333333334
191,0.0,58820.24624052035,447280.83553385345,295.12586829594755,812.2,2865.4608213470356,293.9906082862394,784.7333333333332
192,0.0,58851.363798859195,445724.95761691174,296.28275093279166,826.9,2864.222743280234,294.2644331230754,791.3416666666667
193,0.0,58945.74284307526,441006.00540610915,297.45074776806865,855.4,2863.6534242018142,294.63561033042595,801.1750000000001
194,0.0,58820.824325175076,447251.9313011189,298.0297750157621,849.2,2866.8673267293007,295.00958496692573,805.8916666666665
195,0.0,58452.481287018236,465669.08320896095,298.00640593730213,801.4,2861.026995771804,295.3381257298252,803.9833333333335
196,0.0,58571.898620054155,459698.2165571648,298.00640593730213,837.8,2855.008444291888,295.66861510470187,803.3916666666668
197,0.0,58203.312234053985,478127.53585717315,299.17440192278406,794.4,2860.2862790996555,296.0492076849508,798.4416666666666
198,0.0,58194.755568463515,478555.36913669656,298.5712593594686,808.8,2854.4206132226295,296.478110770437,798.5083333333332
199,0.0,58023.479268534364,487119.1841331536,299.7515302557489,798.9,2848.434503637925,296.95715608740153,801.6916666666667
200,0.0,58133.767835503364,481604.75578470377,299.7399636963505,837.3,2844.586030505149,297.43620218381096,807.7249999999999
201,0.0,57767.91677310693,499897.308904525,300.92070679541104,800.6,2838.3161149323305,297.9672600078621,815.0749999999999
202,0.0,57967.24913185818,489930.69096696266,301.52288577593185,860.8,2849.8901439108486,298.54855847440575,823.6416666666665
203,0.0,57615.117493953374,507537.2728622034,301.4978504474631,825.9,2853.5170105974403,299.07955698703205,824.7833333333333
204,0.0,57591.791329777516,508703.58107099694,300.8956714669423,843.0,2865.3389123740053,299.4639670315446,826.1249999999999
205,0.0,57285.93607249176,523996.34393528494,301.4850845420835,809.8,2879.631648328466,299.80016176271255,822.3249999999999
206,0.0,57608.03697125894,507891.2989969263,301.47378677839447,881.1,2890.852477648123,300.08716274293187,824.9833333333335
207,0.0,57300.48378383845,523268.9583679512,301.43813768639905,846.5,2887.6056480637462,300.37314038869,828.7416666666667
208,0.0,57230.827095475746,526751.7927860869,300.8361995774704,849.8,2881.4299303368743,300.6089565253707,829.7416666666667
209,0.0,57488.63693440198,513861.30083977507,301.4258629644817,910.8,2884.5251336654046,300.79657827884546,839.4416666666666
